-2.0	0.0	0.5	0.0	0.0	-0.999977530467	0.00670362299556
0.0	0.0	0.1	0.0	0.0	0.0	1
-0.602566724922	-0.000230619545224	0.554793801852	-0.000340044370237	-0.703699531526	0.000563425245726	0.71049738652
0.931500136852	0.0944754946232	0.242455795407	-0.495002846908	0.323476526746	0.768557686265	-0.244242095227
-0.607932430934	-0.244720190438	0.374351242039	-0.000135328075041	-0.705420390145	0.000413219172605	0.708789026512
0.823750078678	-0.126060320139	0.105308488011	-0.496828563508	0.324015647523	0.766129997599	-0.247426889043
-0.608085843262	0.0976720385259	0.374080486061	-0.000102816187922	-0.705413702482	0.000415298890982	0.708795686574
0.903750002384	0.181294159889	0.0737773999572	-0.504422519077	0.30896206691	0.764080204811	-0.257452527807
-0.608818879366	0.0975532980254	0.221594552703	-9.09969585525e-05	-0.705406020589	0.000408859354592	0.70880333709
0.862000107765	0.179286437035	-0.0629595443606	-0.513763097735	0.31723482026	0.758798956751	-0.24420010535
-0.608698982592	-0.142638372848	0.221778787046	-0.000120872601399	-0.70541498364	0.000424337917011	0.708794403323
0.805999994278	-0.0355258743092	-0.0413795523345	-0.500120886118	0.334976208755	0.764553957091	-0.230493569396
-0.46107591036	-0.142580541709	0.221058284427	0.133982133163	-0.692605991263	0.133854975531	0.696009033264
0.933750033379	-0.0978224557638	-0.0784697756171	-0.565671050849	0.177802490063	0.722009860571	-0.356516897211
